,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,ACC.NS,ADANIENT.NS,DMART.NS,GODHA.NS,HDFCBANK.NS,ICICIBANK.NS,ITC.NS,LANCER.BO,MANKIND.NS,RELIANCE.NS,SUZLON.NS,TATAMOTORS.NS,^NSEI,ACC.NS,ADANIENT.NS,DMART.NS,GODHA.NS,HDFCBANK.NS,ICICIBANK.NS,ITC.NS,LANCER.BO,MANKIND.NS,RELIANCE.NS,SUZLON.NS,TATAMOTORS.NS,^NSEI,ACC.NS,ADANIENT.NS,DMART.NS,GODHA.NS,HDFCBANK.NS,ICICIBANK.NS,ITC.NS,LANCER.BO,MANKIND.NS,RELIANCE.NS,SUZLON.NS,TATAMOTORS.NS,^NSEI,ACC.NS,ADANIENT.NS,DMART.NS,GODHA.NS,HDFCBANK.NS,ICICIBANK.NS,ITC.NS,LANCER.BO,MANKIND.NS,RELIANCE.NS,SUZLON.NS,TATAMOTORS.NS,^NSEI,ACC.NS,ADANIENT.NS,DMART.NS,GODHA.NS,HDFCBANK.NS,ICICIBANK.NS,ITC.NS,LANCER.BO,MANKIND.NS,RELIANCE.NS,SUZLON.NS,TATAMOTORS.NS,^NSEI,ACC.NS,ADANIENT.NS,DMART.NS,GODHA.NS,HDFCBANK.NS,ICICIBANK.NS,ITC.NS,LANCER.BO,MANKIND.NS,RELIANCE.NS,SUZLON.NS,TATAMOTORS.NS,^NSEI
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12 00:00:00,2229.5537109375,1828.4088134765625,4276.10009765625,4.650000095367432,1521.3125,812.151123046875,208.1439666748047,216.10000610351562,,2504.684814453125,12.25,505.6739807128906,18212.349609375,2314.800048828125,1830.0999755859375,4276.10009765625,4.650000095367432,1556.6500244140625,823.75,222.75,216.10000610351562,,2521.10009765625,12.25,507.25,18212.349609375,2328.800048828125,1873.0,4500.0,4.650000095367432,1576.6500244140625,825.4500122070312,223.64999389648438,222.0,,2524.949951171875,12.25,511.8500061035156,18227.94921875,2273.0,1808.300048828125,4165.2998046875,4.650000095367432,1552.0,812.0499877929688,221.60000610351562,203.0,,2465.0,11.350000381469727,503.5,18128.80078125,2310.0,1873.0,4500.0,4.650000095367432,1568.0,818.5999755859375,222.5,220.85000610351562,,2471.300048828125,12.0,505.8500061035156,18170.400390625,380195,2518912,2521043,580840,10542765,13034848,13158894,154553,,6830402,359597336,16255334,245000.0
2022-01-13 00:00:00,2228.927490234375,1851.6373291015625,4254.60009765625,4.882500171661377,1493.31298828125,813.0877685546875,209.26528930664062,222.64999389648438,,2518.79248046875,11.649999618530273,510.359375,18257.80078125,2314.14990234375,1853.3499755859375,4254.60009765625,4.882500171661377,1528.0,824.7000122070312,223.9499969482422,222.64999389648438,,2535.300048828125,11.649999618530273,511.95001220703125,18257.80078125,2325.449951171875,1863.0,4354.4501953125,4.882500171661377,1555.0,828.0,225.8000030517578,226.89999389648438,,2541.0,12.25,513.7999877929688,18272.25,2298.10009765625,1808.0,4221.60009765625,4.882500171661377,1520.4000244140625,817.4000244140625,222.75,216.3000030517578,,2508.39990234375,11.649999618530273,494.79998779296875,18163.80078125,2323.0,1834.0,4276.0,4.882500171661377,1555.0,821.0,223.89999389648438,218.10000610351562,,2521.25,12.25,504.0,18257.0,221162,1881069,1090010,89120,20981948,9372244,11501088,570147,,5471871,244718188,27572553,303700.0
2022-01-14 00:00:00,2271.25927734375,1868.521728515625,4322.7001953125,5.059999942779541,1510.0736083984375,808.4539184570312,208.00381469726562,228.85000610351562,,2522.46826171875,12.199999809265137,508.31573486328125,18255.75,2358.10009765625,1870.25,4322.7001953125,5.059999942779541,1545.1500244140625,820.0,222.60000610351562,228.85000610351562,,2539.0,12.199999809265137,509.8999938964844,18255.75,2374.0,1890.449951171875,4344.4501953125,5.125,1548.699951171875,822.0,224.8000030517578,233.0,,2567.300048828125,12.199999809265137,515.4000244140625,18286.94921875,2304.75,1831.0999755859375,4256.14990234375,4.927499771118164,1519.0,811.5999755859375,222.3000030517578,221.0,,2525.85009765625,11.25,505.6499938964844,18119.650390625,2319.89990234375,1850.0,4266.0,5.125,1530.0,821.0,223.9499969482422,225.75,,2535.0,11.5,509.0,18185.0,676328,2357616,896929,2968800,5604484,7552844,10569725,155373,,9197773,138039334,12655602,229500.0
2022-01-17 00:00:00,2291.05224609375,1876.0648193359375,4400.5,5.3125,1486.96044921875,807.7637939453125,209.8726806640625,226.25,,2535.6318359375,12.800000190734863,523.3688354492188,18308.099609375,2378.64990234375,1877.800048828125,4400.5,5.3125,1521.5,819.2999877929688,224.60000610351562,226.25,,2552.25,12.800000190734863,525.0,18308.099609375,2391.0,1901.4000244140625,4414.0,5.3125,1556.0,828.9000244140625,225.60000610351562,239.0,,2565.0,12.800000190734863,526.9000244140625,18321.55078125,2301.0,1855.6500244140625,4290.4501953125,5.25,1519.1500244140625,814.5499877929688,221.35000610351562,225.0,,2537.0,12.399999618530273,512.0,18228.75,2364.0,1876.0,4365.0,5.3125,1530.0,820.0,222.60000610351562,239.0,,2538.0,12.449999809265137,514.7999877929688,18235.650390625,490475,1700525,870335,7849240,11494686,6722700,12318313,194641,,3708822,49242768,27942414,266700.0
2022-01-18 00:00:00,2170.270263671875,1839.248779296875,4441.14990234375,5.577499866485596,1494.5345458984375,811.51025390625,206.27511596679688,225.5,,2505.38037109375,12.199999809265137,509.2129211425781,18113.05078125,2253.25,1840.949951171875,4441.14990234375,5.577499866485596,1529.25,823.0999755859375,220.75,225.5,,2521.800048828125,12.199999809265137,510.79998779296875,18113.05078125,2392.89990234375,1908.5,4500.0,5.577499866485596,1550.9000244140625,836.0,227.3000030517578,232.0,,2562.35009765625,13.100000381469727,528.5,18350.94921875,2240.35009765625,1830.050048828125,4381.0,5.577499866485596,1523.0,818.2000122070312,220.3000030517578,222.5,,2515.75,12.199999809265137,507.1499938964844,18085.900390625,2391.0,1885.0,4425.0,5.577499866485596,1533.0,821.0,224.60000610351562,226.0500030517578,,2554.75,12.800000190734863,527.9000244140625,18337.19921875,691178,2294146,940894,283380,6170576,10835146,14394097,248932,,2868235,170355227,19353195,227500.0
2022-01-19 00:00:00,2149.6103515625,1847.5911865234375,4483.39990234375,5.855000019073486,1483.9796142578125,797.2144165039062,205.90135192871094,225.10000610351562,,2505.181640625,11.600000381469727,519.231689453125,17938.400390625,2231.800048828125,1849.300048828125,4483.39990234375,5.855000019073486,1518.449951171875,808.5999755859375,220.35000610351562,225.10000610351562,,2521.60009765625,11.600000381469727,520.8499755859375,17938.400390625,2262.800048828125,1857.0,4505.0,5.855000019073486,1539.75,821.0,222.39999389648438,232.0,,2542.0,11.949999809265137,522.2000122070312,18129.19921875,2219.199951171875,1811.25,4365.0,5.855000019073486,1513.3499755859375,803.25,218.6999969482422,221.0,,2509.0,11.600000381469727,504.79998779296875,17884.900390625,2261.0,1839.800048828125,4459.0,5.855000019073486,1534.0,816.0,220.75,225.5,,2530.0,11.850000381469727,510.0,18129.19921875,372235,1544606,579886,422900,7158813,16416144,11473796,192485,,4502155,111713148,21799071,276700.0
2022-01-20 00:00:00,2170.99267578125,1864.125732421875,4483.5498046875,6.144999980926514,1474.7442626953125,798.8412475585938,204.40625,233.1999969482422,,2461.31884765625,12.149999618530273,514.0977172851562,17757.0,2254.0,1865.8499755859375,4483.5498046875,6.144999980926514,1509.0,810.25,218.75,233.1999969482422,,2477.449951171875,12.149999618530273,515.7000122070312,17757.0,2285.25,1880.3499755859375,4517.0,6.144999980926514,1528.5,812.9500122070312,222.14999389648438,236.35000610351562,,2509.949951171875,12.149999618530273,523.2000122070312,17943.69921875,2230.0,1843.699951171875,4462.35009765625,6.144999980926514,1500.0999755859375,795.4000244140625,218.0,224.0,,2455.0,11.399999618530273,512.0,17648.44921875,2230.0,1855.0,4517.0,6.144999980926514,1528.449951171875,803.0,220.5500030517578,225.0500030517578,,2500.050048828125,11.449999809265137,519.9500122070312,17921.0,322553,1252017,350124,65910,7598923,13567654,17329896,228434,,7612203,109449158,18364451,258100.0
2022-01-21 00:00:00,2134.1513671875,1826.6605224609375,4299.7998046875,6.449999809265137,1487.0582275390625,793.172119140625,202.8177490234375,227.8000030517578,,2461.716552734375,11.649999618530273,500.2907409667969,17617.150390625,2215.75,1828.3499755859375,4299.7998046875,6.449999809265137,1521.5999755859375,804.5,217.0500030517578,227.8000030517578,,2477.85009765625,11.649999618530273,501.8500061035156,17617.150390625,2255.89990234375,1873.0,4435.4501953125,6.449999809265137,1529.800048828125,811.3499755859375,220.5,243.64999389648438,,2502.25,12.600000381469727,513.8499755859375,17707.599609375,2196.0,1810.75,4281.0,6.449999809265137,1485.5999755859375,795.5,216.0,225.0,,2452.0,11.550000190734863,494.25,17485.849609375,2240.0,1860.8499755859375,4410.0,6.449999809265137,1500.0,803.0,218.5,235.0,,2452.0,12.300000190734863,510.3999938964844,17613.69921875,238038,1929667,606584,63010,5768847,12078277,16586264,140109,,6155759,125154259,17946821,277600.0
2022-01-24 00:00:00,2087.6298828125,1714.2144775390625,4035.300048828125,6.769999980926514,1452.901611328125,787.2073974609375,197.91197204589844,225.5500030517578,,2362.4169921875,11.100000381469727,476.9634704589844,17149.099609375,2167.449951171875,1715.800048828125,4035.300048828125,6.769999980926514,1486.6500244140625,798.4500122070312,211.8000030517578,225.5500030517578,,2377.89990234375,11.100000381469727,478.45001220703125,17149.099609375,2219.64990234375,1827.449951171875,4316.89990234375,6.769999980926514,1521.25,816.7000122070312,217.75,234.9499969482422,,2504.75,12.100000381469727,504.29998779296875,17599.400390625,2148.35009765625,1696.550048828125,3978.0,6.769999980926514,1467.550048828125,783.2999877929688,210.89999389648438,220.1999969482422,,2355.10009765625,11.100000381469727,473.3500061035156,16997.849609375,2210.0,1822.0,4300.0,6.769999980926514,1509.949951171875,813.0,217.0500030517578,232.39999389648438,,2475.0,11.75,499.70001220703125,17575.150390625,467114,2381112,1126974,624640,5934254,29612316,17354942,124314,,10092511,76853899,25228959,323800.0
2022-01-25 00:00:00,2099.669677734375,1739.790771484375,4095.449951171875,7.105000019073486,1454.2698974609375,790.3623046875,200.248046875,233.35000610351562,,2357.79736328125,11.0,489.0258483886719,17277.94921875,2179.949951171875,1741.4000244140625,4095.449951171875,7.105000019073486,1488.050048828125,801.6500244140625,214.3000030517578,233.35000610351562,,2373.25,11.0,490.54998779296875,17277.94921875,2192.60009765625,1750.550048828125,4120.0,7.105000019073486,1495.0,804.2999877929688,214.6999969482422,236.6999969482422,,2388.64990234375,11.149999618530273,492.5,17309.150390625,2120.050048828125,1668.0,3881.25,7.105000019073486,1444.0,786.0499877929688,209.5500030517578,215.0,,2305.0,10.550000190734863,467.6499938964844,16836.80078125,2160.10009765625,1668.0,4025.0,7.105000019073486,1458.6500244140625,789.0,212.0,225.64999389648438,,2349.550048828125,10.649999618530273,473.79998779296875,17001.55078125,262179,1817963,810518,506640,6797124,19513184,18322935,237894,,11311456,146562574,22565698,326500.0
2022-01-27 00:00:00,2087.870849609375,1684.4420166015625,4063.300048828125,7.460000038146973,1441.4671630859375,783.4608764648438,200.5283966064453,236.1999969482422,,2322.87646484375,11.550000190734863,492.8638916015625,17110.150390625,2167.699951171875,1686.0,4063.300048828125,7.460000038146973,1474.949951171875,794.6500244140625,214.60000610351562,236.1999969482422,,2338.10009765625,11.550000190734863,494.3999938964844,17110.150390625,2179.0,1725.550048828125,4144.10009765625,7.460000038146973,1485.0,801.5,215.5,245.0,,2356.10009765625,11.550000190734863,502.70001220703125,17182.5,2127.64990234375,1654.5,3994.949951171875,7.460000038146973,1435.0,781.0499877929688,211.10000610351562,224.89999389648438,,2311.050048828125,10.699999809265137,476.6000061035156,16866.75,2156.0,1718.0,4040.0,7.460000038146973,1450.0,786.9000244140625,211.25,245.0,,2336.0,10.850000381469727,480.75,17062.0,298193,3549583,675652,120160,14308919,23984679,23149684,284475,,9239426,91947918,26676094,395600.0
2022-01-28 00:00:00,2134.343994140625,1692.134765625,4076.0,7.829999923706055,1430.0328369140625,770.1510009765625,203.33168029785156,233.60000610351562,,2320.64111328125,11.399999618530273,495.7548828125,17101.94921875,2215.949951171875,1693.699951171875,4076.0,7.829999923706055,1463.25,781.1500244140625,217.60000610351562,233.60000610351562,,2335.85009765625,11.399999618530273,497.29998779296875,17101.94921875,2238.550048828125,1744.0999755859375,4150.89990234375,7.829999923706055,1486.699951171875,805.8499755859375,219.25,241.85000610351562,,2375.89990234375,12.050000190734863,509.3500061035156,17373.5,2173.85009765625,1683.949951171875,4046.0,7.829999923706055,1460.0,778.5,215.10000610351562,232.5,,2328.39990234375,11.350000381469727,495.29998779296875,17077.099609375,2179.89990234375,1702.5,4130.0,7.829999923706055,1477.5,803.75,215.10000610351562,237.0500030517578,,2365.0,11.949999809265137,500.5,17208.30078125,272371,1624750,582484,86950,12462604,14072314,15276991,84218,,6769154,86149828,21784640,355300.0
2022-01-31 00:00:00,2201.57373046875,1713.3651123046875,4114.35009765625,8.220000267028809,1451.97314453125,777.6932373046875,205.76119995117188,242.75,,2371.060546875,11.949999809265137,516.141357421875,17339.849609375,2285.75,1714.949951171875,4114.35009765625,8.220000267028809,1485.699951171875,788.7999877929688,220.1999969482422,242.75,,2386.60009765625,11.949999809265137,517.75,17339.849609375,2292.699951171875,1734.0,4171.0,8.220000267028809,1491.550048828125,798.7000122070312,220.75,245.25,,2406.39990234375,11.949999809265137,520.0,17410.0,2227.0,1705.0,4092.0,8.220000267028809,1466.800048828125,784.0,217.10000610351562,234.0,,2356.199951171875,11.949999809265137,498.20001220703125,17264.150390625,2230.39990234375,1708.949951171875,4140.0,8.220000267028809,1472.75,788.9500122070312,218.5,234.10000610351562,,2360.199951171875,11.949999809265137,505.0,17301.05078125,428789,1024738,478099,13000,6421273,14824509,15039006,332173,,5604308,16066541,27306578,321700.0
2022-02-01 00:00:00,2246.650146484375,1745.2857666015625,4225.60009765625,8.630000114440918,1463.0167236328125,798.8905029296875,212.8161163330078,239.85000610351562,,2363.2119140625,12.300000190734863,502.7331237792969,17576.849609375,2332.550048828125,1746.9000244140625,4225.60009765625,8.630000114440918,1497.0,810.2999877929688,227.75,239.85000610351562,,2378.699951171875,12.300000190734863,504.29998779296875,17576.849609375,2355.0,1765.0999755859375,4278.0,8.630000114440918,1517.0,812.8499755859375,228.8000030517578,248.0,,2420.60009765625,12.5,514.75,17622.400390625,2272.699951171875,1699.1500244140625,4092.0,8.630000114440918,1473.449951171875,789.2999877929688,219.14999389648438,237.6999969482422,,2347.10009765625,11.550000190734863,493.0,17244.55078125,2300.050048828125,1727.949951171875,4133.2001953125,8.630000114440918,1508.5,802.0499877929688,221.0,243.0,,2408.0,12.5,508.0,17529.44921875,491690,1574361,321735,17290,7369742,20031583,43207074,269457,,6092033,231095807,48030231,386400.0
2022-02-02 00:00:00,2221.607421875,1777.7056884765625,4236.64990234375,9.0600004196167,1496.4403076171875,802.2918701171875,216.92758178710938,239.1999969482422,,2368.0302734375,11.899999618530273,504.82659912109375,17780.0,2306.550048828125,1779.3499755859375,4236.64990234375,9.0600004196167,1531.199951171875,813.75,232.14999389648438,239.1999969482422,,2383.550048828125,11.899999618530273,506.3999938964844,17780.0,2350.050048828125,1786.0,4275.0,9.0600004196167,1535.0,818.7000122070312,233.3000030517578,245.0,,2407.0,12.5,514.4500122070312,17794.599609375,2300.0,1747.0,4211.0,9.0600004196167,1505.5999755859375,808.8499755859375,229.0,236.0500030517578,,2375.10009765625,11.800000190734863,505.1499938964844,17674.80078125,2348.75,1755.0,4274.2998046875,9.0600004196167,1511.949951171875,815.0,230.0,240.0500030517578,,2407.0,12.5,508.6000061035156,17706.19921875,274847,1405276,249200,15680,6984645,11214375,41130638,270046,,4623163,67243369,14311040,271200.0
2022-02-03 00:00:00,2209.134521484375,1750.2310791015625,4140.0,9.510000228881836,1480.9500732421875,797.5595703125,219.0767822265625,233.1999969482422,,2337.430908203125,11.800000190734863,502.9325256347656,17560.19921875,2293.60009765625,1751.8499755859375,4140.0,9.510000228881836,1515.3499755859375,808.9500122070312,234.4499969482422,233.1999969482422,,2352.75,11.800000190734863,504.5,17560.19921875,2328.0,1787.0,4235.0,9.510000228881836,1539.949951171875,818.4000244140625,235.1999969482422,242.39999389648438,,2401.449951171875,12.149999618530273,514.2999877929688,17781.150390625,2286.25,1746.4000244140625,4122.35009765625,9.510000228881836,1509.0,806.0,231.8000030517578,232.0,,2347.199951171875,11.5,502.8500061035156,17511.150390625,2308.89990234375,1771.949951171875,4231.0498046875,9.510000228881836,1528.75,814.0499877929688,232.14999389648438,239.0500030517578,,2392.0,11.75,509.1000061035156,17767.75,253714,588866,337719,59720,5282381,9755335,27845963,243823,,4417864,52852279,15249245,226600.0
2022-02-04 00:00:00,2190.978759765625,1755.6761474609375,4081.89990234375,9.984999656677246,1489.40380859375,793.7144165039062,218.93661499023438,240.0500030517578,,2316.12060546875,11.600000381469727,499.0446472167969,17516.30078125,2274.75,1757.300048828125,4081.89990234375,9.984999656677246,1524.0,805.0499877929688,234.3000030517578,240.0500030517578,,2331.300048828125,11.600000381469727,500.6000061035156,17516.30078125,2322.449951171875,1770.0,4140.2001953125,9.984999656677246,1532.8499755859375,812.0,238.5,244.85000610351562,,2348.449951171875,11.949999809265137,507.79998779296875,17617.80078125,2270.0,1733.699951171875,4075.0,9.03499984741211,1514.0999755859375,795.7999877929688,231.5500030517578,232.5,,2321.10009765625,11.550000190734863,499.0,17462.55078125,2298.199951171875,1758.0,4140.0,9.984999656677246,1528.4000244140625,809.7999877929688,237.25,233.0,,2341.0,11.850000381469727,503.79998779296875,17590.19921875,184813,855996,299981,5972610,5789979,10314067,56705951,222220,,5104761,36160244,12663199,261400.0
2022-02-07 00:00:00,2198.154296875,1730.1998291015625,4073.550048828125,10.369999885559082,1434.8216552734375,775.3270263671875,215.10548400878906,249.64999389648438,,2302.012939453125,11.100000381469727,493.06329345703125,17213.599609375,2282.199951171875,1731.800048828125,4073.550048828125,10.369999885559082,1468.1500244140625,786.4000244140625,230.1999969482422,249.64999389648438,,2317.10009765625,11.100000381469727,494.6000061035156,17213.599609375,2292.75,1765.5,4146.7998046875,10.479999542236328,1519.0,805.0,234.75,252.0500030517578,,2356.800048828125,11.800000190734863,504.3500061035156,17536.75,2239.25,1722.0999755859375,4045.199951171875,9.984999656677246,1460.0,781.4500122070312,228.5,240.0,,2305.0,11.050000190734863,492.5,17119.400390625,2282.699951171875,1765.0,4090.0,10.479999542236328,1512.0999755859375,798.0499877929688,234.0,244.39999389648438,,2342.0,11.649999618530273,502.8999938964844,17456.30078125,201382,854871,288091,1077310,6134021,14659368,24171083,130869,,4944725,82922151,13392910,265000.0
2022-02-08 00:00:00,2219.873779296875,1714.414306640625,4015.0,10.850000381469727,1428.66455078125,781.3411254882812,216.0866241455078,243.39999389648438,,2340.709716796875,10.550000190734863,491.2190246582031,17266.75,2304.75,1716.0,4015.0,10.850000381469727,1461.8499755859375,792.5,231.25,243.39999389648438,,2356.050048828125,10.550000190734863,492.75,17266.75,2310.0,1747.0,4128.9501953125,10.885000228881836,1478.449951171875,795.7000122070312,232.3000030517578,255.0,,2360.0,11.149999618530273,498.5,17306.44921875,2262.199951171875,1677.050048828125,3995.0,9.854999542236328,1444.550048828125,774.2999877929688,229.0500030517578,242.10000610351562,,2310.0,10.550000190734863,479.1499938964844,17043.650390625,2286.0,1739.4000244140625,4098.89990234375,10.300000190734863,1476.4000244140625,790.0,230.3000030517578,249.64999389648438,,2330.64990234375,11.100000381469727,498.0,17279.849609375,608392,1480201,456874,1062550,6990565,14642455,16201280,117013,,5566080,120624897,23378623,268500.0
2022-02-09 00:00:00,2225.219482421875,1781.502197265625,4002.10009765625,11.25,1463.60302734375,791.49609375,215.05874633789062,240.6999969482422,,2367.980712890625,10.600000381469727,499.6925964355469,17463.80078125,2310.300048828125,1783.1500244140625,4002.10009765625,11.25,1497.5999755859375,802.7999877929688,230.14999389648438,240.6999969482422,,2383.5,10.600000381469727,501.25,17463.80078125,2338.800048828125,1791.9000244140625,4078.699951171875,11.364999771118164,1499.699951171875,804.25,233.0,248.3000030517578,,2387.199951171875,10.850000381469727,503.70001220703125,17477.150390625,2290.199951171875,1718.0999755859375,3983.0,10.850000381469727,1467.0,794.2000122070312,228.75,239.5,,2358.0,10.149999618530273,494.70001220703125,17339.0,2317.300048828125,1724.5999755859375,4078.699951171875,11.364999771118164,1474.0,797.25,232.3000030517578,248.3000030517578,,2371.14990234375,10.600000381469727,496.5,17370.099609375,367725,1674022,380364,237310,5654171,8855292,11893807,75182,,5300891,77452831,12430730,236400.0
2022-02-10 00:00:00,2218.718017578125,1784.449462890625,4162.7001953125,11.09000015258789,1490.478759765625,794.1580810546875,217.02105712890625,239.8000030517578,,2365.546630859375,10.550000190734863,505.87335205078125,17605.849609375,2303.550048828125,1786.0999755859375,4162.7001953125,11.09000015258789,1525.0999755859375,805.5,232.25,239.8000030517578,,2381.050048828125,10.550000190734863,507.45001220703125,17605.849609375,2324.800048828125,1809.0,4182.0,11.699999809265137,1535.5,808.7999877929688,233.39999389648438,245.0,,2395.699951171875,11.0,510.5,17639.44921875,2265.0,1766.0,4001.0,10.760000228881836,1501.6500244140625,796.2999877929688,227.75,239.0,,2365.10009765625,10.300000190734863,504.20001220703125,17427.150390625,2280.0,1799.0,4034.10009765625,11.5,1514.0,805.9500122070312,228.6999969482422,242.0500030517578,,2395.699951171875,10.649999618530273,506.70001220703125,17554.099609375,876424,1747943,699250,1808820,7157265,13159771,19563580,79195,,5752361,80919888,14537945,273600.0
2022-02-11 00:00:00,2166.51416015625,1762.6697998046875,4142.25,10.9399995803833,1484.37060546875,779.6650390625,217.20794677734375,233.64999389648438,,2360.9267578125,10.350000381469727,497.3000793457031,17374.75,2249.35009765625,1764.300048828125,4142.25,10.9399995803833,1518.8499755859375,790.7999877929688,232.4499969482422,233.64999389648438,,2376.39990234375,10.350000381469727,498.8500061035156,17374.75,2297.0,1774.9000244140625,4157.0,11.289999961853027,1525.0,797.4000244140625,233.3000030517578,242.8000030517578,,2384.5,10.699999809265137,507.0,17454.75,2240.0,1743.3499755859375,4080.10009765625,10.539999961853027,1499.5,787.9000244140625,229.8000030517578,229.5,,2344.10009765625,10.300000190734863,497.0,17303.0,2290.0,1764.0,4138.0,11.289999961853027,1500.25,796.8499755859375,232.0,242.8000030517578,,2373.25,10.449999809265137,503.25,17451.0,359096,1196002,336884,956700,5355552,13138408,18096561,46130,,7357863,36340349,13534899,253100.0
2022-02-14 00:00:00,2074.578857421875,1662.412353515625,3979.75,11.170000076293945,1440.24560546875,743.0874633789062,209.79876708984375,223.35000610351562,,2323.323486328125,9.850000381469727,469.9851989746094,16842.80078125,2153.89990234375,1663.949951171875,3979.75,11.170000076293945,1473.699951171875,753.7000122070312,219.4499969482422,223.35000610351562,,2338.550048828125,9.850000381469727,471.45001220703125,16842.80078125,2220.14990234375,1737.9000244140625,4125.0,11.395000457763672,1499.449951171875,773.9500122070312,226.0,233.64999389648438,,2354.949951171875,10.050000190734863,488.5,17099.5,2145.0,1653.0,3958.050048828125,10.395000457763672,1469.300048828125,751.1500244140625,218.5,222.0,,2313.0,9.850000381469727,468.79998779296875,16809.650390625,2217.800048828125,1736.300048828125,4015.0,10.399999618530273,1490.0,772.0,226.0,233.64999389648438,,2340.25,9.899999618530273,487.0,17076.150390625,279841,1919476,466101,318190,7328310,16170656,22745228,71886,,4947109,65401054,22157389,305500.0
2022-02-15 00:00:00,2152.018310546875,1742.63818359375,4081.75,11.600000381469727,1483.344482421875,765.1227416992188,213.19265747070312,226.0,,2402.206298828125,9.699999809265137,502.4340515136719,17352.44921875,2234.300048828125,1744.25,4081.75,11.600000381469727,1517.800048828125,776.0499877929688,223.0,226.0,,2417.949951171875,9.699999809265137,504.0,17352.44921875,2240.0,1751.4000244140625,4128.89990234375,11.699999809265137,1524.9000244140625,778.0,223.5,233.9499969482422,,2423.89990234375,9.800000190734863,505.5,17375.0,2156.5,1627.8499755859375,3980.0,11.399999618530273,1473.050048828125,743.2000122070312,218.5500030517578,212.1999969482422,,2335.699951171875,9.399999618530273,467.29998779296875,16839.25,2156.5,1636.0,4015.0,11.399999618530273,1476.0,752.9500122070312,221.0,223.89999389648438,,2351.199951171875,9.600000381469727,476.1499938964844,16933.25,259988,2261554,377212,259100,6567533,18880659,12875311,529165,,5174646,121837023,30623088,298700.0
2022-02-16 00:00:00,2156.93017578125,1736.493896484375,4051.14990234375,12.015000343322754,1481.3409423828125,753.291748046875,212.95364379882812,226.0500030517578,,2397.239013671875,10.149999618530273,496.9013366699219,17322.19921875,2239.39990234375,1738.0999755859375,4051.14990234375,12.015000343322754,1515.75,764.0499877929688,222.75,226.0500030517578,,2412.949951171875,10.149999618530273,498.45001220703125,17322.19921875,2266.25,1776.0,4155.0,12.180000305175781,1534.75,777.5499877929688,224.6999969482422,234.85000610351562,,2433.0,10.149999618530273,507.8999938964844,17490.599609375,2215.39990234375,1730.0,4035.0,11.649999618530273,1507.0,760.4000244140625,221.85000610351562,225.0,,2395.949951171875,9.800000190734863,496.6000061035156,17257.69921875,2250.0,1744.25,4139.89990234375,12.180000305175781,1534.3499755859375,775.7000122070312,223.8000030517578,232.3000030517578,,2430.0,9.800000190734863,504.0,17408.44921875,218682,1663614,313236,578020,5016132,10549784,11231596,197602,,4796294,58922897,20176993,244500.0
2022-02-17 00:00:00,2144.842529296875,1729.3504638671875,4115.39990234375,12.614999771118164,1472.301025390625,739.7846069335938,212.8580322265625,222.4499969482422,,2427.58984375,10.649999618530273,498.39666748046875,17304.599609375,2226.85009765625,1730.949951171875,4115.39990234375,12.614999771118164,1506.5,750.3499755859375,222.64999389648438,222.4499969482422,,2443.5,10.649999618530273,499.95001220703125,17304.599609375,2267.550048828125,1762.0,4152.0,12.614999771118164,1522.0,767.25,224.35000610351562,232.0,,2454.89990234375,10.649999618530273,511.5,17442.900390625,2215.75,1724.0,4080.0,12.100000381469727,1502.0,746.2999877929688,220.85000610351562,220.5,,2410.0,10.399999618530273,498.29998779296875,17235.849609375,2240.39990234375,1750.0,4095.60009765625,12.595000267028809,1513.0999755859375,766.5,223.0500030517578,226.5500030517578,,2420.10009765625,10.449999809265137,505.8999938964844,17396.55078125,218668,1075487,357259,391280,3675604,16683808,14024149,119759,,5931774,40290034,27943077,232100.0
